pl_name,hostname,pl_orbsmax,pl_orbper,pl_orbeccen,pl_bmasse,pl_rade,st_mass,st_rad,st_teff
"Kepler-1947 b","Kepler-1947",0.0737500000,6.96363019900,0.000000,1.01000000,1.01016660,0.984000,1.686000,6040.00
"Kepler-81 d","Kepler-81",0.1280000000,20.83784600000,0.000000,1.92000000,1.21000000,0.648000,0.595000,4500.00
"Kepler-1827 b","Kepler-1827",0.0464700000,3.70061993600,0.000000,4.10000000,1.85644292,0.915000,1.404000,5423.00
"K2-401 b","K2-401",,6.29309900000,,5.74000000,2.26200000,0.870000,0.675000,4213.00
"Kepler-931 b","Kepler-931",0.0719000000,8.03755877000,0.000000,2.33000000,1.33000000,0.860000,0.810000,5241.00
"TOI-286 b","TOI-286",0.0503000000,4.51172440000,0.000000,4.53000000,1.42000000,0.832000,0.780000,5152.00
"Kepler-520 b","Kepler-520",0.1462800000,19.67416124000,0.000000,3.39000000,1.66000000,1.100000,1.090000,6112.00
"Kepler-371 c","Kepler-371",0.3130000000,67.96801500000,0.000000,3.82000000,1.78000000,0.876000,0.992000,5666.00
"K2-338 b","K2-338",,3.85061400000,,1.08000000,1.03000000,0.660000,0.630000,4558.00
"K2-414 c","K2-414",0.0552000000,6.66900000000,,4.38000000,1.92870000,0.814000,0.732000,4343.00
"K2-86 b","K2-86",0.0770000000,8.77683000000,,4.50000000,1.96000000,0.790000,0.760000,5482.00
"Kepler-878 b","Kepler-878",0.1650000000,25.94220330000,0.000000,4.38000000,1.93000000,0.810000,0.770000,5044.00
"Kepler-1948 b","Kepler-1948",0.1022000000,15.57129955000,0.000000,1.09000000,1.03283226,0.585000,0.557000,3872.00
"Kepler-444 c","Kepler-444",0.0488100000,4.54588410000,0.310000,0.07930000,0.49700000,0.758000,0.752000,5046.00
"Kepler-1173 b","Kepler-1173",0.0156000000,0.76985360000,0.000000,0.64000000,0.89000000,0.860000,0.820000,5252.00
"Kepler-1608 b","Kepler-1608",0.1126000000,16.47356860000,0.000000,3.64000000,1.73000000,0.750000,0.720000,4992.00
"EPIC 212499991 b","EPIC 212499991",,34.88500000000,,3.19000000,1.60000000,0.912000,0.757541,4982.79
"Kepler-759 b","Kepler-759",0.2329000000,41.80598500000,0.000000,5.77000000,2.27000000,1.040000,1.040000,5860.00
"Kepler-296 f","Kepler-296",0.2550000000,63.33627000000,0.330000,3.89000000,1.80000000,0.498000,0.480000,3740.00
"Kepler-534 b","Kepler-534",0.1272000000,15.95994513000,0.000000,5.65000000,2.24000000,1.050000,0.980000,5884.00
"TOI-512 b","TOI-512",,7.18886000000,0.020000,3.57000000,1.54000000,0.740000,0.890000,5277.00
"Kepler-1340 b","Kepler-1340",0.0152300000,0.66502691600,0.000000,3.02000000,1.55000000,1.270000,1.420000,6331.00
"Kepler-1115 b","Kepler-1115",0.2134000000,23.55407250000,0.000000,3.53000000,1.70000000,1.600000,1.730000,8480.00
"Kepler-1859 c","Kepler-1859",0.0473000000,3.59645081000,0.000000,3.39000000,1.66000000,1.090000,1.235000,5887.00
"Kepler-1201 b","Kepler-1201",0.1183000000,15.18725932000,0.000000,5.86000000,2.29000000,1.150000,1.240000,6177.00
"tau Cet g","tau Cet",0.1330000000,20.00000000000,0.060000,1.75000000,1.18000000,0.783000,0.830000,5310.00
"GJ 887 e","GJ 887",0.0417000000,4.42490000000,,1.46000000,1.12000000,0.495000,0.468000,3688.00
"GJ 676 A d","GJ 676 A",0.0390000000,3.60076000000,0.192000,3.81394088,1.78000000,0.626000,0.690000,3734.00
"Kepler-349 c","Kepler-349",0.1050000000,12.24762900000,0.000000,4.50000000,1.96000000,1.083000,0.927000,5956.00
"Kepler-1231 b","Kepler-1231",0.0914000000,10.41725184000,0.000000,2.60000000,1.42000000,1.010000,1.000000,5778.00
"Kepler-274 b","Kepler-274",0.1010000000,11.63478800000,0.000000,2.99000000,1.54000000,0.883000,1.007000,6023.00
"Kepler-832 b","Kepler-832",0.0750000000,7.13969410000,0.000000,4.90000000,2.06000000,0.920000,0.900000,5596.00
"Kepler-988 b","Kepler-988",0.1085000000,17.76080053000,0.000000,4.94000000,2.07000000,0.550000,0.530000,4005.00
"Kepler-444 f","Kepler-444",0.0811000000,9.74048600000,0.290000,0.33200000,0.74100000,0.758000,0.752000,5046.00
"Kepler-524 b","Kepler-524",0.0795500000,7.97419807000,0.000000,4.31000000,1.91000000,1.090000,1.100000,6014.00
"Kepler-1075 b","Kepler-1075",0.0208000000,1.52372816000,0.000000,2.60000000,1.42000000,0.560000,0.540000,3959.00
"Kepler-115 b","Kepler-115",0.0360000000,2.40367900000,0.000000,1.32000000,1.09000000,1.042000,1.205000,5979.00
"Kepler-1735 b","Kepler-1735",0.0621000000,7.71792984000,0.000000,1.84000000,1.19429134,0.535000,0.509000,3975.00
"Kepler-1130 c","Kepler-1130",0.0423800000,3.26663994800,0.000000,0.42200000,0.79239584,0.944000,0.842000,5450.00
"Kepler-1376 b","Kepler-1376",0.0598000000,5.30880656000,0.000000,1.16000000,1.05000000,0.980000,0.970000,5659.00
"Kepler-1190 b","Kepler-1190",0.0845000000,10.45843441000,0.000000,2.33000000,1.33000000,0.760000,0.720000,4730.00
"Kepler-758 d","Kepler-758",0.1527000000,20.49661970000,0.000000,5.14000000,2.12000000,1.160000,1.420000,6228.00
"TOI-2211.01","TOI-2211",0.0401100000,3.09268675700,,3.06000000,1.56100000,0.900000,0.834000,5253.00
"Kepler-124 b","Kepler-124",0.0390000000,3.41049300000,0.000000,0.31500000,0.73000000,0.706000,0.636000,4984.00
"Kepler-1259 b","Kepler-1259",0.0141000000,0.66308525800,0.000000,2.63000000,1.43000000,0.800000,0.770000,5053.00
"Kepler-1008 b","Kepler-1008",0.0975500000,12.43931193000,0.000000,2.18000000,1.28000000,0.810000,0.780000,5066.00
"Kepler-331 d","Kepler-331",0.1590000000,32.13432800000,0.000000,3.33000000,1.64000000,0.653000,0.492000,4347.00
"Kepler-1197 b","Kepler-1197",0.0286900000,2.03231845000,0.000000,2.10000000,1.25000000,0.780000,0.720000,4708.00
"Kepler-1939 b","Kepler-1939",0.0334000000,2.79065990400,0.000000,1.68000000,1.16480773,0.648000,0.603000,4353.00
"Kepler-621 b","Kepler-621",0.0310000000,2.62811374600,0.000000,5.90000000,2.30000000,0.720000,0.680000,4521.00
"Kepler-142 b","Kepler-142",0.0320000000,2.02415200000,0.000000,4.62000000,1.99000000,0.978000,1.269000,5790.00
"Kepler-662 b","Kepler-662",0.1408000000,21.67697486000,0.000000,5.39000000,2.18000000,0.790000,0.740000,4897.00
"Kepler-1336 c","Kepler-1336",0.0627200000,5.77721211000,0.000000,3.57000000,1.71000000,0.940000,1.300000,5512.00
"Kepler-236 c","Kepler-236",0.1320000000,23.96812700000,0.000000,4.66000000,2.00000000,0.596005,0.510000,3750.00
"Kepler-1210 b","Kepler-1210",0.0753000000,8.07124073000,0.000000,3.53000000,1.70000000,0.940000,0.920000,5568.00
"Kepler-1766 b","Kepler-1766",0.4161000000,105.01499940000,0.000000,5.81000000,2.27904508,0.915000,1.042000,5868.00
"K2-170 c","K2-170",,12.40004700000,,3.90000000,1.80176470,0.963657,0.981614,5748.00
"Kepler-1061 b","Kepler-1061",0.0388000000,2.75798266600,0.000000,4.58000000,1.98000000,1.090000,1.070000,6067.00
"Kepler-1904 b","Kepler-1904",0.0436000000,4.57702016800,0.000000,2.51000000,1.39049940,0.526000,0.497000,3805.00
"Kepler-1751 b","Kepler-1751",0.0712000000,7.01731014300,0.000000,3.98000000,1.82417378,0.974000,0.967000,6052.00
"Kepler-1067 b","Kepler-1067",0.0164000000,0.76212926100,0.000000,0.43700000,0.80000000,0.950000,0.930000,5592.00
"Kepler-624 b","Kepler-624",0.1163800000,14.58649607000,0.000000,5.95000000,2.31000000,1.100000,1.180000,6117.00
"Kepler-1039 b","Kepler-1039",0.0171400000,0.93488424200,0.000000,2.73000000,1.46000000,0.790000,0.740000,4870.00
"K2-385 b","K2-385",,2.38086700000,,2.98000000,1.53900000,0.927000,0.761000,4844.00
"Kepler-1432 b","Kepler-1432",0.1696000000,23.91090110000,0.000000,5.56000000,2.22000000,1.090000,1.130000,6031.00
"Kepler-135 c","Kepler-135",0.1030000000,11.44870800000,0.000000,1.65000000,1.16000000,1.047000,1.275000,6090.00
"Kepler-1459 b","Kepler-1459",0.2829000000,62.86916110000,0.000000,2.42000000,1.36000000,0.780000,0.740000,4828.00
"Kepler-1358 b","Kepler-1358",0.0656000000,7.06317341000,0.000000,1.46000000,1.12000000,0.820000,0.790000,5181.00
"Kepler-1048 b","Kepler-1048",0.0590000000,6.92101021000,0.000000,3.22000000,1.61000000,0.750000,0.700000,4651.00
"Barnard d","Barnard's star",0.0188000000,2.34020000000,0.040000,0.26300000,0.69400000,0.162000,0.185000,3195.00
"Kepler-1305 b","Kepler-1305",0.1109000000,13.56309720000,0.000000,4.19000000,1.88000000,0.970000,0.960000,5701.00
"Kepler-598 b","Kepler-598",0.0448700000,3.70175428000,0.000000,2.86000000,1.50000000,0.870000,0.860000,5307.00
"Kepler-954 b","Kepler-954",0.1202000000,16.78176602000,0.000000,5.99000000,2.32000000,0.820000,0.760000,4990.00
"EPIC 206042996 c","EPIC 206042996",,0.35488400000,,1.87000000,1.20000000,0.565000,0.500000,4114.00
"Kepler-1388 c","Kepler-1388",0.0519000000,5.53608151000,0.000000,5.73000000,2.26000000,0.630000,0.610000,4098.00
"Gliese 12 b","Gliese 12",0.0670000000,12.76141800000,0.240000,0.95000000,0.93000000,0.255000,0.265000,3328.00
"Kepler-1311 b","Kepler-1311",0.1008200000,11.17269940000,0.000000,2.07000000,1.24000000,1.050000,1.400000,5748.00
"Kepler-2001 b","Kepler-2001",0.0197000000,1.09001100300,0.000000,1.12000000,1.04000000,0.864000,0.770000,5081.00
"Kepler-1406 b","Kepler-1406",0.0987000000,11.62905828000,0.000000,1.37000000,1.10000000,1.050000,1.120000,5892.00
"Kepler-174 d","Kepler-174",0.6770000000,247.35373000000,0.000000,5.43000000,2.19000000,0.602000,0.622000,4880.00
"K2-183 c","K2-183",0.0932000000,10.78799200000,,5.90000000,2.30000000,0.942219,0.870000,5482.00
"Kepler-784 b","Kepler-784",0.2211100000,31.59226460000,0.000000,3.12000000,1.58000000,1.000000,1.320000,5674.00
"Kepler-1037 b","Kepler-1037",0.0198000000,1.06378867300,0.000000,2.18000000,1.28000000,0.820000,0.780000,5105.00
"TIC 294329732 b","TIC 294329732",,9.75658761810,,4.97000000,2.07692266,0.890000,0.920172,5201.93
"Kepler-825 c","Kepler-825",0.0759000000,8.18182460000,0.000000,4.04000000,1.84000000,1.030000,1.080000,5976.00
"Kepler-382 b","Kepler-382",0.0550000000,5.26215500000,0.000000,2.30000000,1.32000000,1.002000,0.945000,5600.00
"Kepler-1962 b","Kepler-1962",0.0783000000,7.99145984600,0.000000,1.95000000,1.21463929,1.003000,1.006000,5700.00
"TOI-1266 d","TOI-1266",0.1513000000,32.50900000000,0.087000,3.68000000,1.74000000,0.437000,0.423200,3563.00
"Kepler-691 b","Kepler-691",0.0649000000,8.11437900000,0.000000,5.02000000,2.09000000,0.530000,0.500000,3715.00
"K2-412 b","K2-412",0.0586000000,5.93820000000,,5.13000000,2.11600000,0.893000,0.977000,5590.00
"Kepler-1441 b","Kepler-1441",0.2346000000,39.44198390000,0.000000,2.27000000,1.31000000,1.000000,1.000000,5802.00
"Kepler-37 c","Kepler-37",0.1390000000,21.30184800000,0.099000,1.30000000,0.75500000,0.790000,0.789000,5357.00
"Kepler-138 c","Kepler-138",0.0913000000,13.78150000000,0.017000,2.30000000,1.51000000,0.535000,0.535000,3841.00
"Kepler-46 d","Kepler-46",0.0670000000,6.76658900000,0.000000,3.33000000,1.64000000,0.883000,0.790000,5309.00
"Teegarden's Star c","Teegarden's Star",0.0455000000,11.41600000000,0.040000,1.05000000,1.02000000,0.097000,0.120000,3034.00
"Kepler-1143 b","Kepler-1143",0.0371000000,2.88890484900,0.000000,3.43000000,1.67000000,0.810000,0.770000,5053.00
"Kepler-79 d","Kepler-79",0.2937000000,52.08970000000,0.051000,5.30000000,7.15000000,1.244000,1.316000,6389.00
"Kepler-190 b","Kepler-190",0.0300000000,2.01999900000,0.000000,3.05000000,1.56000000,0.834000,0.795000,5106.00
"Kepler-354 c","Kepler-354",0.1150000000,16.93440200000,0.000000,2.27000000,1.31000000,0.652000,0.674000,4648.00
"Kepler-1933 b","Kepler-1933",0.0560500000,4.94329023400,0.000000,1.76000000,1.17984089,0.964000,1.008000,5661.00
"TOI-1453 b","TOI-1453",,4.31352250000,0.000000,2.32000000,1.17300000,0.715000,0.720000,4975.00
"Kepler-395 c","Kepler-395",0.1770000000,34.98926200000,0.000000,2.30000000,1.32000000,0.622827,0.556000,4262.00
"Kepler-1965 b","Kepler-1965",0.2297100000,41.86869812000,0.000000,2.40000000,1.35415138,0.928000,0.837000,5852.00
"Kepler-1898 b","Kepler-1898",0.0506300000,4.76562023200,0.000000,0.76000000,0.93353523,0.837000,1.125000,5702.00
"Kepler-1274 b","Kepler-1274",0.0816100000,6.98152703000,0.000000,2.60000000,1.42000000,1.450000,2.170000,6179.00
"G 9-40 b","G 9-40",0.0418000000,5.74599820000,0.000000,4.00000000,1.90000000,0.295200,0.302600,3395.00
"K2-46 b","K2-46",0.1382100000,19.15410000000,,4.86000000,2.05000000,0.960000,1.290000,6256.00
"Kepler-793 b","Kepler-793",0.0491000000,4.24153639000,0.000000,2.45000000,1.37000000,0.980000,0.970000,5745.00
"Kepler-307 c","Kepler-307",0.1089600000,13.07290000000,0.000000,3.64000000,2.20000000,0.907000,0.814000,5367.00
"Kepler-613 b","Kepler-613",0.1232000000,15.77979614000,0.000000,5.86000000,2.29000000,0.980000,0.960000,5723.00
"K2-138 g","K2-138",0.2310900000,41.96797000000,0.059000,4.32000000,3.01300000,0.935000,0.863000,5356.30
"Kepler-445 d","Kepler-445",0.0439000000,8.15275000000,0.000000,2.10000000,1.25000000,0.180000,0.210000,3157.00
"Kepler-1701 b","Kepler-1701",0.5738000000,169.13400000000,0.000000,5.57000000,2.22186207,0.870000,0.840217,5146.00
"Kepler-1852 b","Kepler-1852",0.0762000000,7.97094011300,0.000000,4.22000000,1.88610592,0.927000,0.826000,5237.00
"Kepler-1196 b","Kepler-1196",0.3179000000,66.18490310000,0.000000,5.60000000,2.23000000,0.980000,0.970000,5756.00
"Kepler-1122 b","Kepler-1122",0.2315000000,42.19173570000,0.000000,4.82000000,2.04000000,0.920000,0.890000,5544.00
"Kepler-1826 b","Kepler-1826",0.0213000000,1.61536002200,0.000000,2.78000000,1.47519116,0.490000,0.486000,3821.00
"Kepler-828 b","Kepler-828",0.0122800000,0.56785713600,0.000000,2.89000000,1.51000000,0.810000,0.770000,5039.00
"Kepler-1157 b","Kepler-1157",0.0448000000,4.45743164000,0.000000,1.32000000,1.09000000,0.760000,0.710000,4679.00
"Kepler-1610 b","Kepler-1610",0.0777000000,8.70181574000,0.000000,3.22000000,1.61000000,0.910000,0.870000,5383.00
"Kepler-1245 c","Kepler-1245",0.0372000000,2.93658468100,0.000000,2.67000000,1.44000000,0.860000,0.830000,5306.00
"Kepler-431 b","Kepler-431",0.0719000000,6.80300000000,0.000000,0.37000000,0.76400000,1.071000,1.092000,6004.00
"TOI-1799 b","TOI-1799",0.0725020000,7.09457086500,0.000000,4.00000000,1.64200000,1.010000,0.957000,5690.00
"Kepler-928 b","Kepler-928",0.0444000000,3.93246130200,0.000000,3.15000000,1.59000000,0.730000,0.700000,4700.00
"Kepler-176 d","Kepler-176",0.1630000000,25.75197400000,0.000000,1.72000000,2.51000000,0.860000,0.891000,5232.00
"K2-150 b","K2-150",0.0727000000,10.59357000000,,4.66000000,2.00000000,0.457000,0.436000,3499.00
"Kepler-755 c","Kepler-755",0.0370000000,2.85313364400,0.000000,2.13000000,1.26000000,0.820000,0.770000,5043.00
"TOI-540 b","TOI-540",0.0122300000,1.23914910000,0.000000,0.67400000,0.90300000,0.159000,0.189500,3216.00
"Kepler-1523 b","Kepler-1523",0.0186700000,0.93875077000,0.000000,3.12000000,1.58000000,0.970000,0.960000,5708.00
"Kepler-62 c","Kepler-62",0.0929000000,12.44170000000,0.000000,4.00000000,0.54000000,0.690000,0.640000,4925.00
"Kepler-1174 b","Kepler-1174",0.0732000000,6.89225223000,0.000000,3.15000000,1.59000000,1.040000,1.040000,5936.00
"Kepler-269 c","Kepler-269",0.0810000000,8.12789900000,0.000000,3.50000000,1.69000000,0.920000,0.959000,5847.00
"Kepler-607 b","Kepler-607",0.0137000000,0.63816320400,0.000000,0.59000000,0.87000000,0.840000,0.800000,5196.00
"Kepler-1082 b","Kepler-1082",0.0257100000,1.54320660400,0.000000,1.46000000,1.12000000,1.030000,1.140000,5923.00
"Kepler-431 d","Kepler-431",0.1045000000,11.92200000000,0.000000,1.41000000,1.11000000,1.071000,1.092000,6004.00
"K2-74 b","K2-74",0.1402000000,19.56660000000,,5.95000000,2.31000000,0.960000,0.980000,6060.00
"TOI-1246 d","TOI-1246",0.1320000000,18.65487400000,0.000000,5.40000000,3.43139739,0.888900,0.864900,5213.00
"Kepler-372 d","Kepler-372",0.2010000000,30.09256800000,0.000000,3.50000000,1.69000000,1.202000,1.137000,6509.00
"Kepler-1555 b","Kepler-1555",0.0805000000,8.10501635000,0.000000,3.22000000,1.61000000,1.040000,1.060000,5866.00
"TOI-2104 b","TOI-2104",,5.90437045700,,2.95000000,1.52898127,0.800000,0.723757,4856.13
"G 192-15 b","G 192-15",0.0172300000,2.27476000000,0.000000,1.03000000,1.02000000,0.132000,0.170718,2999.00
"Kepler-1956 b","Kepler-1956",0.0563000000,5.94371986400,0.000000,1.32000000,1.08940238,0.671000,0.682000,4391.00
"K2-335 b","K2-335",,12.28321100000,,5.52000000,2.21000000,1.230000,1.330000,6222.00
"Kepler-352 c","Kepler-352",0.1180000000,16.33299500000,0.000000,2.07000000,1.24000000,0.798000,0.781000,5212.00
"Kepler-1586 b","Kepler-1586",0.1220800000,15.60492120000,0.000000,2.92000000,1.52000000,1.450000,1.750000,6681.00
"Kepler-1285 b","Kepler-1285",0.1275800000,14.79674580000,0.000000,0.87100000,0.97000000,1.200000,1.280000,6170.00
"TOI-5728 b","TOI-5728",,11.49761000000,,2.27000000,1.31000000,0.360000,0.370000,3419.00
"Kepler-568 b","Kepler-568",0.0794000000,11.02347475000,0.000000,5.73000000,2.26000000,0.550000,0.530000,3768.00
"Kepler-1923 b","Kepler-1923",0.2846000000,52.60969925000,0.000000,4.50000000,1.95958179,1.109000,1.294000,5881.00
"Kepler-1208 b","Kepler-1208",0.0901000000,11.08507637000,0.000000,5.99000000,2.32000000,0.800000,0.760000,5001.00
"Kepler-406 c","Kepler-406",0.0553100000,4.62332000000,0.000000,2.71000000,0.85000000,1.070000,1.070000,5538.00
"Kepler-1910 b","Kepler-1910",0.0536000000,5.68876981700,0.000000,1.78000000,1.18400000,0.636000,0.639000,4234.00
"Kepler-1655 b","Kepler-1655",0.1029000000,11.87287870000,0.190000,5.40000000,2.21300000,1.030000,1.030000,6148.00
"Kepler-185 c","Kepler-185",0.1390000000,20.72904200000,0.000000,4.74000000,2.02000000,0.763000,0.806000,5208.00
"Kepler-658 b","Kepler-658",0.0188000000,1.28707676200,0.000000,3.29000000,1.63000000,0.630000,0.600000,4103.00
"HD 235088 b","HD 235088",0.0706000000,7.43413250000,0.000000,4.15000000,1.98200000,0.849000,0.772000,5075.00
"Kepler-93 b","Kepler-93",0.0534300000,4.72673978000,0.000000,4.66000000,1.47800000,0.911000,0.919000,5669.00
"Kepler-1357 b","Kepler-1357",0.0410000000,3.00913240000,0.000000,2.18000000,1.28000000,0.930000,0.900000,5597.00
"GJ 3378 b","GJ 3378",0.0967300000,21.45000000000,0.000000,2.30000000,1.32000000,0.262000,0.275000,3340.00
"Kepler-256 b","Kepler-256",0.0270000000,1.62049300000,0.000000,3.15000000,1.59000000,1.037000,1.301000,5551.00
"Kepler-1062 b","Kepler-1062",0.0748000000,9.30412078000,0.000000,3.75000000,1.76000000,0.750000,0.700000,4597.00
"Kepler-414 b","Kepler-414",0.0543000000,4.70000000000,0.000000,3.50000000,1.71000000,0.890000,0.946000,5536.00
"Kepler-1375 b","Kepler-1375",0.0471000000,3.30041920000,0.000000,3.68000000,1.74000000,1.470000,1.780000,6704.00
"Kepler-1338 b","Kepler-1338",0.0193700000,0.93511805700,0.000000,0.72100000,0.92000000,1.040000,1.050000,5909.00
"KOI-4978 b","KOI-4978",,0.94196700000,,0.27100000,0.70000000,0.859000,0.966000,5050.28
"Kepler-1220 b","Kepler-1220",0.0734000000,7.42693741000,0.000000,2.92000000,1.52000000,1.000000,0.990000,5842.00
"Kepler-192 d","Kepler-192",0.0686000000,6.47027579000,0.000000,1.04000000,1.02000000,0.940000,0.940000,5487.00
"Kepler-825 b","Kepler-825",0.0453000000,3.77360059000,0.000000,2.96000000,1.53000000,1.030000,1.080000,5976.00
"Kepler-1414 b","Kepler-1414",0.0426000000,3.51576315000,0.000000,2.04000000,1.23000000,0.800000,0.750000,4951.00
"Kepler-1150 b","Kepler-1150",0.0382000000,2.78786838600,0.000000,1.04000000,1.02000000,0.760000,0.720000,4754.00
"Kepler-831 b","Kepler-831",0.0598400000,5.62153941000,0.000000,2.15000000,1.27000000,0.990000,0.970000,5732.00
"K2-257 b","K2-257",0.0216000000,1.60588000000,,0.49800000,0.83000000,0.520000,0.500000,3725.00
"HIP 29442 d","TOI-469",0.0673000000,6.42957500000,,5.14000000,1.53800000,0.901000,0.980000,5289.00
"Kepler-196 b","Kepler-196",0.1380000000,20.73988600000,0.000000,4.27000000,1.90000000,0.839000,0.782000,5128.00
"Kepler-806 b","Kepler-806",0.0768400000,8.09219642000,0.000000,1.55000000,1.14000000,0.990000,1.160000,5770.00
"Kepler-389 c","Kepler-389",0.1100000000,14.51143000000,0.000000,2.73000000,1.46000000,0.765000,0.792000,5376.00
"K2-158 c","K2-158",0.0622000000,5.90279000000,,2.18000000,1.28000000,0.920000,0.950000,5503.00
"Kepler-864 c","Kepler-864",0.0382000000,2.42150341000,0.000000,3.26000000,1.62000000,1.270000,1.195000,6213.00
"Kepler-1695 b","Kepler-1695",0.0529000000,4.73290000000,0.000000,1.46000000,1.11948901,0.960000,0.987155,5473.19
"TOI-1782.02","TOI-1782",0.0257390000,1.82902422700,,4.04000000,1.83900000,0.680000,0.669000,4336.00
"Kepler-1902 b","Kepler-1902",0.0385000000,3.82222008700,0.000000,1.74000000,1.17563613,0.520000,0.514000,3729.00
"K2-136 d","K2-136",0.1538000000,25.57500000000,0.071000,3.00000000,1.56500000,0.742000,0.677000,4500.00
"Kepler-789 b","Kepler-789",0.0951000000,8.63847725000,0.000000,5.14000000,2.12000000,1.010000,1.020000,5870.00
"K2-279 b","K2-279",0.0670000000,7.12260500000,,1.92000000,1.21000000,0.790000,0.860000,5558.00
"K2-147 b","K2-147",0.0157500000,0.96193900000,0.380000,2.77000000,1.47286006,0.563000,0.578000,3690.00
"GJ 1061 b","GJ 1061",0.0210000000,3.20730000000,0.050000,1.11000000,1.04000000,0.120000,0.156000,2953.00
"Kepler-102 b","Kepler-102",0.0552100000,5.28696500000,0.100000,1.10000000,0.46000000,0.803000,0.724000,4909.00
"Kepler-915 b","Kepler-915",0.0565500000,4.59489604000,0.000000,2.86000000,1.50000000,1.210000,1.380000,6173.00
